Date,Mean_Large_Scale_Rain_mmhr,Variance_Large_Scale_Rain_mmhr
2024-03-13,0.0,0.0
2024-03-14,0.0,0.0
2024-03-15,0.0,0.0
2024-03-16,0.0,0.0
2024-03-17,0.0,0.0
2024-03-18,0.0,0.0
2024-03-19,0.0,0.0
2024-03-20,0.0,0.0
2024-03-21,0.0,0.0
2024-03-22,0.0,0.0
2024-03-23,0.0,0.0
2024-03-24,0.0,0.0
2024-03-25,0.0,0.0
2024-03-26,0.0,0.0
2024-03-27,0.0,0.0
2024-03-28,0.0,0.0
2024-03-29,0.0,0.0
2024-03-30,0.0,0.0
2024-03-31,0.0,0.0
2024-04-01,0.0,0.0
2024-04-02,0.0,0.0
2024-04-03,0.0,0.0
2024-04-04,0.0,0.0
2024-04-05,0.0,0.0
2024-04-06,0.0,0.0
2024-04-07,0.0,0.0
2024-04-08,0.0,0.0
2024-04-09,0.0,0.0
2024-04-10,0.0,0.0
2024-04-11,0.0,0.0
2024-04-12,0.0,0.0
2024-04-13,0.0,0.0
2024-04-14,0.0,0.0
2024-04-15,0.0,0.0
2024-04-16,0.0,0.0
2024-04-17,0.0,0.0
2024-04-18,0.0,0.0
2024-04-19,0.0,0.0
2024-04-20,0.0,0.0
2024-04-21,0.0,0.0
2024-04-22,0.0,0.0
2024-04-23,0.0,0.0
2024-04-24,0.0,0.0
2024-04-25,0.0,0.0
2024-04-26,0.0,0.0
2024-04-27,0.0,0.0
2024-04-28,0.0,0.0
2024-04-29,0.0,0.0
2024-04-30,0.0,0.0
2024-05-01,0.0,0.0
2024-05-02,0.0,0.0
2024-05-03,0.0,0.0
2024-05-04,0.0,0.0
2024-05-05,4.967053731282552e-08,3.7796926082794226e-14
2024-05-06,0.0,0.0
2024-05-07,0.0,0.0
2024-05-08,0.0,0.0
2024-05-09,0.0,0.0
2024-05-10,0.0,0.0
2024-05-11,0.0,0.0
2024-05-12,0.0,0.0
2024-05-13,0.0,0.0
2024-05-14,0.0,0.0
2024-05-15,0.0,0.0
2024-05-16,0.0,0.0
2024-05-17,0.0,0.0
2024-05-18,0.0,0.0
2024-05-19,0.0,0.0
2024-05-20,0.0,0.0
2024-05-21,1.629193623860677e-06,5.270648115482698e-12
2024-05-22,0.0,0.0
2024-05-23,0.0,0.0
2024-05-24,1.7881393432617188e-07,4.701424434945997e-13
2024-05-25,8.940696716308594e-08,4.648133729763989e-14
2024-05-26,0.0,0.0
2024-05-27,0.0,0.0
2024-05-28,0.0,0.0
2024-05-29,0.0,0.0
2024-05-30,0.0,0.0
2024-05-31,0.0,0.0
2024-06-01,0.0,0.0
2024-06-02,0.0,0.0
2024-06-03,0.0,0.0
2024-06-04,0.0,0.0
2024-06-05,4.967053731282552e-07,2.08386394559865e-12
2024-06-06,0.0,0.0
2024-06-07,0.0,0.0
2024-06-08,0.0,0.0
2024-06-09,0.0,0.0
2024-06-10,0.0,0.0
2024-06-11,0.0,0.0
2024-06-12,2.6409824689229328e-05,3.6162361747058313e-09
2024-06-13,1.3162692387898762e-06,5.162660422620823e-12
2024-06-14,2.349416414896647e-06,2.6564207623715067e-11
2024-06-15,5.200505256652832e-06,7.565244726966587e-11
2024-06-16,9.814898173014322e-06,1.4203354541880095e-10
2024-06-17,8.756915728251139e-06,7.135859804287115e-11
2024-06-18,0.0,0.0
2024-06-19,9.28342342376709e-06,7.936955537246604e-10
2024-06-20,3.941357135772705e-05,3.401489830541967e-09
2024-06-21,0.0,0.0
2024-06-22,3.4471352895100913e-06,7.432740842558713e-11
2024-06-23,1.3520320256551107e-05,5.595937540508405e-10
2024-06-24,1.1920928955078125e-07,1.6105635343895605e-13
2024-06-25,0.0,0.0
2024-06-26,0.0,0.0
2024-06-27,9.934107462565104e-09,2.2697892947892107e-15
2024-06-28,0.0,0.0
2024-06-29,1.6873081525166828e-05,1.932956880976476e-09
2024-06-30,6.7551930745442706e-06,1.5478186633623016e-10
2024-07-01,0.0,0.0
2024-07-02,8.234878381093343e-05,1.3279295268336314e-08
2024-07-03,8.215506871541342e-06,4.717765931003574e-10
2024-07-04,5.76178232828776e-07,1.577010127423112e-12
2024-07-05,0.0,0.0
2024-07-06,0.0,0.0
2024-07-07,2.582867940266927e-07,1.0369976482454348e-12
2024-07-08,1.986821492513021e-07,9.07915717915684e-13
2024-07-09,0.0,0.0
2024-07-10,1.3907750447591145e-06,1.8741354147601263e-11
2024-07-11,0.0,0.0
2024-07-12,0.0,0.0
2024-07-13,0.0,0.0
2024-07-14,0.0,0.0
2024-07-15,0.0,0.0
2024-07-16,9.934107462565104e-09,2.2697892947892107e-15
2024-07-17,1.491109530131022e-05,3.2442897750999904e-10
2024-07-18,4.400809605916341e-06,4.355617101560308e-11
2024-07-19,4.967053731282552e-08,3.779692608279425e-14
2024-07-20,0.0,0.0
2024-07-21,2.851088841756185e-06,3.7780642811766386e-11
2024-07-22,5.463759104410807e-08,6.866112616737355e-14
2024-07-23,0.0,0.0
2024-07-24,0.0,0.0
2024-07-25,0.0,0.0
2024-07-26,0.0,0.0
2024-07-27,0.0,0.0
2024-07-28,9.934107462565104e-09,2.2697892947892107e-15
2024-07-29,3.0795733133951825e-07,3.7530472556884174e-13
2024-07-30,3.3775965372721356e-07,2.8382234833972885e-13
2024-07-31,0.0,0.0
2024-08-01,3.476937611897787e-08,1.3594064145965799e-14
2024-08-02,0.0,0.0
2024-08-03,9.934107462565104e-09,2.269789294789209e-15
2024-08-04,3.079573313395182e-06,1.9037413620834634e-11
2024-08-05,6.396571795145671e-05,3.5866348903191967e-09
2024-08-06,8.519987265268962e-05,9.75457401273003e-09
2024-08-07,3.506739934285482e-05,4.846181727518544e-10
2024-08-08,1.9371509552001953e-07,4.107085042429996e-13
2024-08-09,2.9305617014567056e-06,1.4435761228368295e-11
2024-08-10,2.5133291880289712e-06,1.393764116465314e-10
2024-08-11,2.3812055587768555e-05,2.9882386935279706e-09
2024-08-12,9.98377799987793e-07,1.647052864465574e-12
2024-08-13,0.0,0.0
2024-08-14,0.0,0.0
2024-08-15,0.0,0.0
2024-08-16,0.0,0.0
2024-08-17,0.0,0.0
2024-08-18,0.0,0.0
2024-08-19,1.6440947850545247e-06,1.380818915998184e-11
2024-08-20,8.54333241780599e-07,1.6587225420355235e-12
2024-08-21,9.844700495402018e-06,3.036562606300523e-10
2024-08-22,2.7815500895182293e-07,4.804058385666902e-13
2024-08-23,0.0,0.0
2024-08-24,0.0,0.0
2024-08-25,1.5695889790852864e-06,6.318698650728846e-12
2024-08-26,1.8924474716186523e-06,8.655964833792495e-12
2024-08-27,2.438823382059733e-06,6.755364169287588e-11
2024-08-28,0.0,0.0
2024-08-29,0.0,0.0
2024-08-30,0.0,0.0
2024-08-31,9.238719940185547e-07,8.681944052568724e-12
2024-09-01,3.760059674580892e-06,3.895903353010353e-11
2024-09-02,1.241763432820638e-07,1.9833517544359187e-13
2024-09-03,1.3386209805806478e-05,5.738680395081828e-10
2024-09-04,2.160171667734782e-05,5.663084569186419e-10
2024-09-05,7.336338361104329e-06,7.3961552931539e-11
2024-09-06,1.533826192220052e-05,2.876178307865807e-10
2024-09-07,2.804398536682129e-05,3.1588272738266216e-10
2024-09-08,2.7070442835489907e-06,2.7587389163209605e-11
2024-09-09,3.591179847717285e-06,5.4052540221505296e-11
2024-09-10,6.457169850667318e-07,3.693835361041743e-13
2024-09-11,7.61797030766805e-05,6.760678510846991e-09
2024-09-12,3.898143768310547e-05,9.43993920069867e-10
2024-09-13,6.918609142303467e-05,1.0205286245697682e-09
2024-09-14,4.0332476298014326e-06,1.688920608305326e-11
2024-09-15,5.6127707163492836e-05,1.0447733542504364e-08
2024-09-16,2.5446216265360515e-05,4.691121318561248e-10
2024-09-17,3.6756197611490887e-07,9.567655309991906e-13
2024-09-18,4.470348358154297e-08,4.596323321948148e-14
2024-09-19,0.0,0.0
2024-09-20,0.0,0.0
2024-09-21,0.0,0.0
2024-09-22,0.0,0.0
2024-09-23,0.0,0.0
2024-09-24,9.263555208841959e-06,2.513609814119238e-10
2024-09-25,5.5705507596333824e-05,1.2006131175665601e-08
2024-09-26,1.6987323760986328e-06,4.964621306650467e-12
2024-09-27,1.6391277313232422e-07,2.7688962234151404e-13
2024-09-28,1.6887982686360678e-07,2.959607867422974e-13
2024-09-29,0.0,0.0
2024-09-30,0.0,0.0
2024-10-01,0.0,0.0
2024-10-02,0.0,0.0
2024-10-03,0.0,0.0
2024-10-04,0.0,0.0
2024-10-05,0.0,0.0
2024-10-06,0.0,0.0
2024-10-07,0.0,0.0
2024-10-08,0.0,0.0
2024-10-09,0.0,0.0
2024-10-10,0.0,0.0
2024-10-11,0.0,0.0
2024-10-12,0.0,0.0
2024-10-13,0.0,0.0
2024-10-14,0.0,0.0
2024-10-15,0.0,0.0
2024-10-16,0.0,0.0
2024-10-17,0.0,0.0
2024-10-18,0.0,0.0
2024-10-19,0.0,0.0
2024-10-20,0.0,0.0
2024-10-21,0.0,0.0
2024-10-22,0.0,0.0
2024-10-23,0.0,0.0
2024-10-24,0.0,0.0
2024-10-25,0.0,0.0
2024-10-26,0.0,0.0
2024-10-27,0.0,0.0
2024-10-28,0.0,0.0
2024-10-29,0.0,0.0
2024-10-30,0.0,0.0
2024-10-31,0.0,0.0
2024-11-01,0.0,0.0
2024-11-02,0.0,0.0
2024-11-03,0.0,0.0
2024-11-04,0.0,0.0
2024-11-05,0.0,0.0
2024-11-06,0.0,0.0
2024-11-07,0.0,0.0
2024-11-08,0.0,0.0
2024-11-09,0.0,0.0
2024-11-10,0.0,0.0
2024-11-11,0.0,0.0
2024-11-12,0.0,0.0
2024-11-13,0.0,0.0
2024-11-14,0.0,0.0
2024-11-15,0.0,0.0
2024-11-16,0.0,0.0
2024-11-17,0.0,0.0
2024-11-18,0.0,0.0
2024-11-19,0.0,0.0
2024-11-20,0.0,0.0
2024-11-21,0.0,0.0
2024-11-22,0.0,0.0
2024-11-23,0.0,0.0
2024-11-24,0.0,0.0
2024-11-25,0.0,0.0
2024-11-26,0.0,0.0
2024-11-27,0.0,0.0
2024-11-28,0.0,0.0
2024-11-29,0.0,0.0
2024-11-30,0.0,0.0
2024-12-01,0.0,0.0
2024-12-02,0.0,0.0
2024-12-03,0.0,0.0
2024-12-04,0.0,0.0
2024-12-05,0.0,0.0
2024-12-06,0.0,0.0
2024-12-07,0.0,0.0
2024-12-08,0.0,0.0
2024-12-09,0.0,0.0
2024-12-10,0.0,0.0
2024-12-11,0.0,0.0
2024-12-12,0.0,0.0
2024-12-13,0.0,0.0
2024-12-14,0.0,0.0
2024-12-15,0.0,0.0
2024-12-16,0.0,0.0
2024-12-17,0.0,0.0
2024-12-18,0.0,0.0
2024-12-19,0.0,0.0
2024-12-20,0.0,0.0
2024-12-21,0.0,0.0
2024-12-22,0.0,0.0
2024-12-23,0.0,0.0
2024-12-24,0.0,0.0
2024-12-25,0.0,0.0
2024-12-26,0.0,0.0
2024-12-27,0.0,0.0
2024-12-28,0.0,0.0
2024-12-29,0.0,0.0
2024-12-30,0.0,0.0
2024-12-31,0.0,0.0
